STATE,Date,Home Value,Structure Cost,Land Value,Land Share (Pct),Home Price Index,Land Price Index
IA,1990Q1,53021.730004865,50370.6435046217,2651.08650024325,5%,0.534426604312194,0.000979984231102045
IA,1990Q2,53728.6700000001,51042.2365,2686.43350000001,5%,0.541552127018033,0.00116137318298566
IA,1990Q3,54529.3648359153,51802.8965941195,2726.46824179577,5%,0.549622641167782,0.00141567865122656
IA,1990Q4,55302.887985148,52537.7435858906,2765.1443992574,5%,0.557419281337075,0.00170897875979177
IA,1991Q1,56063.3000961525,53260.1350913448,2803.16500480763,5%,0.565083770261233,0.00205301520478575
IA,1991Q2,56825.1911297519,53983.9315732643,2841.2595564876,5%,0.572763165820471,0.00246403436321891
IA,1991Q3,57621.4303424138,54740.3588252931,2881.0715171207,5%,0.580788770013395,0.00298360543792606
IA,1991Q4,58487.2210903741,55562.8600358554,2924.36105451871,5%,0.589515411136476,0.00367934817813845
IA,1992Q1,59441.3962867476,56469.3264724102,2972.06981433738,5%,0.599132913433553,0.00463649112721373
IA,1992Q2,60491.708523857,57467.1230976642,3024.58542619285,5%,0.609719418292871,0.00596853909841309
IA,1992Q3,61620.3831047254,58539.3639494891,3081.01915523627,5%,0.621095767641932,0.00778567138596593
IA,1992Q4,62832.8882472525,59691.2438348899,3141.64441236263,5%,0.633317077772183,0.0102765897553395
IA,1993Q1,64129.9531319729,60923.4554753742,3206.49765659864,5%,0.646390698377359,0.0136945498830083
IA,1993Q2,65481.1365277799,62207.0797013909,3274.056826389,5%,0.660009800469235,0.0182550974877151
IA,1993Q3,66858.2213086073,63515.3102431769,3342.91106543037,5%,0.673889972677876,0.0241648369436814
IA,1993Q4,68208.0179944579,64797.617094735,3410.4008997229,5%,0.687495097581662,0.0313621747045671
IA,1994Q1,69469.7586781694,65996.2707442609,3473.48793390847,5%,0.700212671848978,0.0393226333283403
IA,1994Q2,70643.5469256364,67111.3695793545,3532.17734628182,5%,0.71204373936069,0.0474844653080113
IA,1994Q3,71758.3897807969,68170.470291757,3587.91948903985,5%,0.723280673375678,0.0553953558730886
IA,1994Q4,72837.9537089773,69196.0560235284,3641.89768544887,5%,0.734162017387321,0.0625318896287076
IA,1995Q1,73923.9867409826,70227.7874039335,3696.19933704914,5%,0.745108566008277,0.0688678505242566
IA,1995Q2,75037.0726931181,71285.2190584622,3751.85363465591,5%,0.756327791515495,0.0750268360837906
IA,1995Q3,76158.1284336312,72350.2220119496,3807.90642168156,5%,0.767627347614327,0.0813091420233456
IA,1995Q4,77255.5133222487,73392.7376561362,3862.77566611243,5%,0.778688316005844,0.0878987102595546
IA,1996Q1,78309.5797056611,74394.1007203781,3915.47898528306,5%,0.789312660363432,0.0952926240547816
IA,1996Q2,79303.9197271158,75338.72374076,3965.1959863558,5%,0.79933499952794,0.103697188803216
IA,1996Q3,80249.9851931947,76237.485933535,4012.49925965974,5%,0.808870760704484,0.114205607021849
IA,1996Q4,81170.7665579838,77112.2282300846,4058.53832789919,5%,0.818151673606666,0.128549145297195
IA,1997Q1,82105.4750940635,78000.2013393603,4105.27375470317,5%,0.827572963876011,0.149146684202756
IA,1997Q2,83091.676634246,78937.0928025337,4154.5838317123,5%,0.837513272127719,0.17744987310866
IA,1997Q3,84157.2693983837,79949.4059284645,4207.86346991919,5%,0.848253795352169,0.21407295259829
IA,1997Q4,85333.5961519648,81066.9163443665,4266.67980759824,5%,0.860110449452672,0.259275769934247
IA,1998Q1,86620.5333982229,82289.5067283117,4331.02666991115,5%,0.873081989657367,0.311692006826134
IA,1998Q2,87997.5445956655,83597.6673658822,4399.87722978328,5%,0.886961420190502,0.372884801679747
IA,1998Q3,89442.0174760906,84969.9166022861,4472.10087380454,5%,0.901520823220841,0.447236695303083
IA,1998Q4,90920.9295454756,85795.8652267633,5125.06431871231,5.63683669352382%,0.916427352208959,0.540677014949609
IA,1999Q1,92375.1469187002,86279.5739997576,6095.57291894263,6.59871526299967%,0.931084973765874,0.643637357619403
IA,1999Q2,93813.6668159749,86745.8197961072,7067.84701986765,7.53392044011237%,0.94558437436758,0.746784587338825
IA,1999Q3,95217.7753422022,87272.8534849228,7944.92185727936,8.34394820581156%,0.959736929399047,0.839903368889339
IA,1999Q4,96589.7717912357,87937.1144366152,8652.65735462049,8.95815073807391%,0.97356581433581,0.915051399195016
IA,2000Q1,97921.7174196028,88772.4476739334,9149.26974566943,9.34345310393612%,0.986991011499905,0.966298148140627
IA,2000Q2,99212.37,89749.0547069242,9463.31529307581,9.53844293113431%,1,1
IA,2000Q3,100469.464520059,90759.8137832898,9709.65073676962,9.6642803693166%,1.01267074377983,1.02697964003855
IA,2000Q4,101695.772180468,91712.0102846214,9983.76189584706,9.81728313948976%,1.02503117484713,1.05737365152125
IA,2001Q1,102926.81781267,92563.1630126743,10363.6547999961,10.0689548362976%,1.03743936177183,1.10186387243067
IA,2001Q2,104165.016909534,93311.1357187469,10853.8811907872,10.4198909699344%,1.04991965124444,1.15555711633263
IA,2001Q3,105421.291326778,94053.9269139766,11367.3644128017,10.7827975447254%,1.06258212888956,1.21134813380883
IA,2001Q4,106712.546158694,94868.2932944253,11844.2528642682,11.0992130640895%,1.07559718771655,1.26275828347812
IA,2002Q1,108046.225463037,95774.7415079453,12271.483955092,11.3576239267054%,1.08903985927397,1.30616842302052
IA,2002Q2,109433.312380375,96702.2377901666,12731.0745902086,11.6336372474564%,1.10302084690019,1.35531219494924
IA,2002Q3,110860.520492558,97480.3308815696,13380.1896109885,12.0693909351496%,1.11740623162775,1.42491080255285
IA,2002Q4,112306.950728153,97956.6794219637,14350.2713061898,12.7777232069327%,1.13198536360086,1.52905052540723
IA,2003Q1,113759.886915443,98078.6605260877,15681.2263893556,13.784495409187%,1.14663007158728,1.67327137005281
IA,2003Q2,115228.515690049,98115.8384988417,17112.6771912074,14.8510783886503%,1.16143295125446,1.82728827073286
IA,2003Q3,116746.78477572,98461.0542478916,18285.7305278281,15.6627272973355%,1.1767361748915,1.95376108721776
IA,2003Q4,118327.31513556,99496.9555838235,18830.3595517366,15.9137892465183%,1.19266695408607,2.01302768229418
IA,2004Q1,119987.650421836,101471.078729995,18516.571691841,15.4320645722648%,1.20940211812132,1.97997459326106
IA,2004Q2,121714.966202997,104123.192144264,17591.774058733,14.4532546880006%,1.22681240457211,1.88187161975308
IA,2004Q3,123477.194950613,107047.158555846,16430.0363947676,13.3061302545292%,1.244574592368,1.75829030221364
IA,2004Q4,125251.102738412,109841.775223592,15409.3275148201,12.3027479821895%,1.26245449774471,1.64967728600011
IA,2005Q1,126991.165786174,112192.638089931,14798.527696243,11.6531946176166%,1.27999326884514,1.584536868928
IA,2005Q2,128710.708003298,114145.352455267,14565.3555480302,11.3163510433468%,1.29732520252563,1.56024980789079
IA,2005Q3,130369.236417207,115826.50956819,14542.7268490164,11.1550295519695%,1.31404215439271,1.55861962322735
IA,2005Q4,132006.748153016,117364.305557657,14642.442595359,11.0921924827556%,1.33054727100074,1.57022375461728
IA,2006Q1,133599.4592373,118851.473614643,14747.9856226569,11.0389560757589%,1.34660082444659,1.58240595595057
IA,2006Q2,135091.323165665,120266.405041317,14824.9181243472,10.9739972760258%,1.36163790025039,1.59189047326299
IA,2006Q3,136452.61507464,121543.924014414,14908.6910602265,10.925910838771%,1.37535888997148,1.60231061621737
IA,2006Q4,137680.922400454,122622.49959462,15058.4228058337,10.9371890769553%,1.38773947644284,1.62003913398769
IA,2007Q1,138764.25672387,123493.247432131,15271.0092917388,11.0050020461155%,1.39865882373206,1.64575264226288
IA,2007Q2,139637.857357653,124271.235484082,15366.6218735706,11.0046245082465%,1.40746418372682,1.65774204238108
IA,2007Q3,140271.255471538,125151.858978134,15119.3964934035,10.7786848008011%,1.41384844925626,1.63251138527647
IA,2007Q4,140644.872533583,126319.140693534,14325.7318400497,10.185747679233%,1.41761428069487,1.54794468615491
IA,2008Q1,140831.143405908,127896.300919329,12934.8424865797,9.18464636000179%,1.4194917771434,1.39851411435816
IA,2008Q2,140899.58819756,129767.641638358,11131.9465592026,7.90062391353061%,1.42018165877461,1.20402906880099
IA,2008Q3,140942.720506739,131754.961966022,9187.7585407171,6.5187889858262%,1.42061640606649,0.99393664471622
IA,2008Q4,141035.249079243,133680.947257563,7354.30182167995,5.21451330053511%,1.42154903747631,0.795634738297847
IA,2009Q1,141181.149879801,134122.092385811,7059.05749399008,5%,1.42301962829637,0.626075844195574
IA,2009Q2,141423.173946877,134352.015249533,7071.15869734387,5%,1.42545908284297,0.520012786309789
IA,2009Q3,141733.449667462,134646.777184089,7086.67248337311,5%,1.42858647230645,0.458637613414748
IA,2009Q4,141991.906948421,134892.311601,7099.59534742104,5%,1.43119156359656,0.421282664078236
IA,2010Q1,142140.959007377,135033.911057009,7107.04795036887,5%,1.43269391717361,0.397847449908088
IA,2010Q2,142161.538704847,135053.461769604,7108.07693524234,5%,1.43290134793521,0.37585892524504
IA,2010Q3,142083.953102001,134979.755446901,7104.19765510006,5%,1.43211933251873,0.346488099138401
IA,2010Q4,142109.368659871,135003.900226878,7105.46843299357,5%,1.43237550579501,0.311869715947198
IA,2011Q1,142300.84952431,135185.807048095,7115.04247621552,5%,1.43430551577702,0.271307667601811
IA,2011Q2,142848.157612503,135705.749731878,7142.40788062516,5%,1.43982204650996,0.24071916733219
IA,2011Q3,143737.310357142,136550.444839285,7186.86551785711,5%,1.4487841622687,0.224318129100149
IA,2011Q4,144898.113353875,137653.207686181,7244.90566769376,5%,1.46048434639627,0.223102999876084
IA,2012Q1,146258.179266893,138537.121153231,7721.05811366206,5.27906073517611%,1.47419297882808,0.237787862652397
IA,2012Q2,147710.817211031,139202.515580748,8508.30163028321,5.7601073441545%,1.48883468070595,0.26210287672456
IA,2012Q3,149303.570823306,139804.970363963,9498.60045934239,6.36193790072412%,1.50488866280793,0.292708838647369
IA,2012Q4,151046.089928872,140501.150685084,10544.9392437875,6.98127256968594%,1.52245218946863,0.3250820473022
IA,2013Q1,152909.583549259,141411.486316515,11498.0972327438,7.51953995678745%,1.54123506523692,0.354621629290347
IA,2013Q2,154857.251860231,142510.449573047,12346.8022871837,7.97302169505598%,1.56086637039546,0.380975345494078
IA,2013Q3,156784.380638928,143735.738341549,13048.6422973784,8.32266724797621%,1.58029064963298,0.402827724218671
IA,2013Q4,158647.017971435,145024.836010315,13622.1819611196,8.58647211608626%,1.59906489454324,0.420744277392487
IA,2014Q1,160415.714597001,147670.452601014,12745.261995987,7.94514554138657%,1.61689227459238,0.39383322661385
IA,2014Q2,162129.013942439,147726.453118939,14402.5608234998,8.88339506500249%,1.63416128394513,0.445280325230289
IA,2014Q3,163884.682669717,150768.0144689,13116.6682008172,8.00359617942558%,1.65185735074888,0.405703546055685
IA,2014Q4,165709.287362344,153731.948115781,11977.3392465637,7.22792272974644%,1.67024824991424,0.370606467408517
IA,2015Q1,167665.508913983,153782.459014022,13883.0498999603,8.28020622123466%,1.68996576650656,0.429788036022569
IA,2015Q2,169756.829653108,152203.173513397,17553.6561397115,10.3404712349905%,1.71104500026668,0.543754769354832
IA,2015Q3,171947.46951682,152921.465371293,19026.0041455268,11.0650096794043%,1.73312531004772,0.589725812555025
IA,2015Q4,174204.356241099,154258.652012673,19945.7042284257,11.4496012951713%,1.75587334765916,0.61861687147283
IA,2016Q1,176476.402969683,155686.47721998,20789.9257497024,11.780569753155%,1.77877418884039,0.645206892797376
KS,1975Q1,24941.648645474,23694.5662132003,1247.0824322737,5%,0.235069268708392,0.0000376823122947854
KS,1975Q2,25535.9649278411,24259.166681449,1276.79824639206,5%,0.240670562185953,0.0000536838205898482
KS,1975Q3,26150.4135234715,24842.8928472979,1307.52067617358,5%,0.246461598058795,0.0000798330064347544
KS,1975Q4,26784.7797224879,25445.5407363635,1339.2389861244,5%,0.252440352735991,0.000115740901275439
KS,1976Q1,27458.5801859207,26085.6511766246,1372.92900929603,5%,0.258790766232945,0.000156284216484033
KS,1976Q2,28171.1120231921,26762.5564220325,1408.55560115961,5%,0.265506213968564,0.000197538448308978
KS,1976Q3,28952.943380353,27505.2962113354,1447.64716901765,5%,0.272874793648017,0.000244226089873377
KS,1976Q4,29834.4803527766,28342.7563351378,1491.72401763883,5%,0.281183075686327,0.000308686813315127
KS,1977Q1,30820.8306717924,29279.7891382028,1541.04153358962,5%,0.290479199269697,0.000407209311711778
KS,1977Q2,31898.5448510749,30037.3972023793,1861.14764869567,5.83458479809918%,0.300636406100794,0.00055549938873734
KS,1977Q3,33032.1788823425,30564.7460537586,2467.43282858394,7.46978525810454%,0.311320644600857,0.00073789921346694
KS,1977Q4,34211.6484896914,31100.2191258594,3111.42936383201,9.09464904846528%,0.322436872802299,0.000932883393112293
KS,1978Q1,35414.8460482538,31654.4642119093,3760.38183634456,10.6180945449288%,0.333776731454919,0.00113203987735468
KS,1978Q2,36632.2946961542,32237.5492716441,4394.74542451009,11.9969154565997%,0.345250903327832,0.00132705666055555
KS,1978Q3,37852.8506617714,32875.4269125887,4977.42374918271,13.1494026530729%,0.356754360951407,0.0015074276599555
KS,1978Q4,39037.2491546046,33590.021756288,5447.22739831665,13.9539222570301%,0.367917042758334,0.00165425329720177
KS,1979Q1,40178.6858292275,34387.9969473757,5790.68888185181,14.412340180722%,0.378674819367028,0.00176187757812258
KS,1979Q2,41268.4113222685,35243.6244494569,6024.78687281165,14.5990278757366%,0.38894523005171,0.00183771339302897
KS,1979Q3,42292.9164988565,36107.2123282347,6185.70417062174,14.6258633423613%,0.398600954341298,0.00189150755243101
KS,1979Q4,43226.0883969666,36932.9234611028,6293.16493586376,14.5587194429219%,0.407395883609447,0.00192912274209542
KS,1980Q1,44051.9832441685,37685.13844165,6366.84480251856,14.4530264783513%,0.415179751489288,0.00195615894069564
KS,1980Q2,44743.04,38374.0698810025,6368.97011899744,14.2345493712485%,0.421692801550186,0.00196163748809852
KS,1980Q3,45287.5816171281,39018.4281760988,6269.15344102928,13.8429856865182%,0.426824980322291,0.00193568399891629
KS,1980Q4,45699.9241796698,39637.4185516114,6062.50562805835,13.2658986571259%,0.43071121358665,0.00187651885619789
KS,1981Q1,46032.0377553982,40257.0029906868,5775.03476471137,12.5456856709198%,0.433841307209743,0.00179322791996738
KS,1981Q2,46419.8917909414,40903.5943050306,5516.29748591075,11.8834776926111%,0.437496741772096,0.00171657791103525
KS,1981Q3,46828.7607878872,41619.9793938948,5208.78139399244,11.1230391459339%,0.441350237484259,0.00162387271506553
KS,1981Q4,47243.2728775537,42445.3352637387,4797.93761381494,10.1558112331683%,0.44525691803989,0.00149805966650823
KS,1982Q1,47613.7638987088,43396.4370029376,4217.32689577118,8.85736927822576%,0.448748710208239,0.00131840283015975
KS,1982Q2,47986.4873000169,44399.1174103466,3587.36988967031,7.47579181456162%,0.45226154204311,0.00112233601598361
KS,1982Q3,48383.7048173939,45357.0680768815,3026.63674051244,6.25548777617453%,0.456005225255684,0.000947315441442261
KS,1982Q4,48801.3821576418,46173.7277971028,2627.65436053897,5.38438512264045%,0.459941737565826,0.000822592497910149
KS,1983Q1,49237.939047172,46774.0981644489,2463.84088272311,5.00394803357356%,0.46405618526053,0.000771116384347454
KS,1983Q2,49656.749910141,47173.912414634,2482.83749550705,5%,0.468003380760099,0.000777166646613139
KS,1983Q3,50004.4732328715,47504.2495712279,2500.22366164358,5%,0.471280592637668,0.000812521834637019
KS,1983Q4,50316.6967538266,47800.8619161353,2515.83483769133,5%,0.474223227095707,0.00087930660267814
KS,1984Q1,50600.1188769815,48070.1129331324,2530.00594384908,5%,0.476894415042133,0.000972367835499559
KS,1984Q2,50869.2305864339,48325.7690571122,2543.46152932169,5%,0.479430730649856,0.00108510328081221
KS,1984Q3,51159.431402647,48601.4598325147,2557.97157013235,5%,0.482165806210235,0.00121506796573293
KS,1984Q4,51518.2386040919,48942.3266738873,2575.91193020459,5%,0.485547481080643,0.00136300313763463
KS,1985Q1,51960.8474260011,49362.805054701,2598.04237130006,5%,0.48971896683802,0.00151810087640668
KS,1985Q2,52482.1649054833,49858.0566602091,2624.10824527417,5%,0.494632263485273,0.001680907288708
KS,1985Q3,53076.2991918889,50422.4842322944,2653.81495959445,5%,0.500231841692998,0.00186044228299835
KS,1985Q4,53732.4081244927,51045.7877182681,2686.62040622464,5%,0.506415516604489,0.00206605170725327
KS,1986Q1,54432.6628095618,51711.0296690837,2721.63314047809,5%,0.513015255020686,0.00230557790021754
KS,1986Q2,55131.6378826952,52375.0559885604,2756.58189413476,5%,0.519602933390402,0.002568939068953
KS,1986Q3,55808.9707699221,53018.522231426,2790.44853849611,5%,0.525986639164458,0.00286466815315751
KS,1986Q4,56445.7854409495,53623.496168902,2822.28927204748,5%,0.53198847012395,0.00320636157183483
KS,1987Q1,57028.8367223746,54177.3948862558,2851.44183611873,5%,0.537483593573576,0.00360721827127298
KS,1987Q2,57537.5096128235,54660.6341321823,2876.87548064117,5%,0.542277717894276,0.00402057992435212
KS,1987Q3,57954.2286670345,55056.5172336828,2897.71143335172,5%,0.546205198580201,0.0043654445098263
KS,1987Q4,58317.8851855099,55401.9909262344,2915.8942592755,5%,0.549632577141825,0.00461972652451683
KS,1988Q1,58683.9634873661,55749.7653129978,2934.19817436831,5%,0.55308278045158,0.00480761030364601
KS,1988Q2,59064.183058588,56110.9739056586,2953.2091529294,5%,0.556666261953792,0.00495963046242497
KS,1988Q3,59457.51021586,56484.634705067,2972.875510793,5%,0.560373279422337,0.00510625268593488
KS,1988Q4,59878.1438895873,56884.236695108,2993.90719447937,5%,0.564337654491632,0.00530852992489727
KS,1989Q1,60300.1698406119,57285.1613485813,3015.0084920306,5%,0.568315151452376,0.00555672919765052
KS,1989Q2,60723.9480296621,57609.1941833095,3114.75384635261,5.12936649776318%,0.572309162851163,0.00585542710445705
